SKU,Brand,Product Name,Price,Package Size,Price per unit,Specials,Tag Description,Online Only,Availability,New Product,Ratings,Department,Product URL,Date
552524,air wick,Air Wick V.i.poo Toilet Spray Lemon Idol,10.0,55ml,$18.18 / 100ML,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/552524/air-wick-v-i-poo-toilet-spray-lemon-idol,2021-04-23
158270,first response,First Response Pregnancy Test Stream,9.0,1pk,$9.00 / 1EA,,,,Available,,4,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/158270/first-response-pregnancy-test-stream,2021-04-23
336408,morning sun,Morning Sun Muesli Natural Style Apricot & Almond,3.5,650g,$0.54 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/336408/morning-sun-muesli-natural-style-apricot-almond,2021-04-23
192228,woolworths,Woolworths Home Brew Lager,8.23,1.7kg,$4.84 / 1KG,,,,Available,,0,"['Drinks', 'Liquor']",https://www.woolworths.com.au/shop/productdetails/192228/woolworths-home-brew-lager,2021-04-23
117703,elastoplast,Elastoplast Aque Protect Xxl Waterproof Adhesive Strips,13.0,5 pack,$2.60 / 1EA,,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/117703/elastoplast-aque-protect-xxl-waterproof-adhesive-strips,2021-04-23
151984,tresemme,Tresemme Pro Pure Alright Volume Shampoo,,675ml,,,,,Unavailable,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/151984/tresemme-pro-pure-alright-volume-shampoo,2021-04-23
102974,bonds,Bonds Girls Shortie Size 12-16 Assorted,10.5,3 pack,,Specials,Designs may vary,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/102974/bonds-girls-shortie-size-12-16-assorted,2021-04-23
313472,canesten,Canesten Athlete's Foot Cream,14.0,50g,$28.00 / 100G,,,,Available,,4.5,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/313472/canesten-athlete-s-foot-cream,2021-04-23
54514,korbond,Korbond Basic Spiral Candle With Holder,2.0,24 pack,$0.08 / 1EA,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/54514/korbond-basic-spiral-candle-with-holder,2021-04-23
71183,,Ki Bulgarian Sheep Cheese,7.0,400g,$17.50 / 1KG,Specials,,,Available,,0,"['Dairy, Eggs & Fridge', 'Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/71183/ki-bulgarian-sheep-cheese,2021-04-23
35223,,Thawed Whole Squid,,per kg,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/35223/thawed-whole-squid,2021-04-23
635320,sealord,Sealord Gluten Free Hoki Bites,7.0,350g,$2.00 / 100G,Specials,,,Available,,4.61224489795918,['Freezer'],https://www.woolworths.com.au/shop/productdetails/635320/sealord-gluten-free-hoki-bites,2021-04-23
646942,l'oreal,L'oreal Brow Artist Xpert Ebony,10.0,each,$33.33 / 10G,Specials,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/646942/l-oreal-brow-artist-xpert-ebony,2021-04-23
73383,brown brothers,Brown Brothers Port Tawny,16.0,750ml,,Specials,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/73383/brown-brothers-port-tawny,2021-04-23
855495,arnott's,Arnott's Cracker Chips Sea Salt & Balsamic Vinegar,3.5,150g,$2.33 / 100G,Specials,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/855495/arnott-s-cracker-chips-sea-salt-balsamic-vinegar,2021-04-23
283092,papermate,Papermate Kilometrico Pen Black,4.5,10 pack,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/283092/papermate-kilometrico-pen-black,2021-04-23
119095,scott cornwall,Scott Cornwall Hair Colour Remover,24.95,each,,,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/119095/scott-cornwall-hair-colour-remover,2021-04-23
672826,woolworths,Woolworths Tuna Sweet Chilli With Crackers,2.1,112g,$18.75 / 1KG,,,,Available,,3.75797872340426,['Pantry'],https://www.woolworths.com.au/shop/productdetails/672826/woolworths-tuna-sweet-chilli-with-crackers,2021-04-23
53183,gillette,Gillette Skinguard Razor,9.0,each,$9.00 / 1EA,Specials,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/53183/gillette-skinguard-razor,2021-04-23
750736,woolworths,Woolworths Canola Oil,2.5,750ml,$0.33 / 100ML,,,,Available,,4.51908396946565,['Pantry'],https://www.woolworths.com.au/shop/productdetails/750736/woolworths-canola-oil,2021-04-23
97487,bellyup,Bellyup Shotz Bio-fermented Organic Ginger,4.25,6 pack,$14.17 / 1L,Specials,,,Available,,0,['Drinks'],https://www.woolworths.com.au/shop/productdetails/97487/bellyup-shotz-bio-fermented-organic-ginger,2021-04-23
48119,quick-eze,Quick-eze Heartburn & Indigestion Relief Chewy Peppermint,6.0,24 pack,$0.25 / 1EA,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/48119/quick-eze-heartburn-indigestion-relief-chewy-peppermint,2021-04-23
932344,haldiram's,Haldiram's Moong Dal,,150g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/932344/haldiram-s-moong-dal,2021-04-23
109488,energizer,Energizer 2430 Lithium Battery,4.99,each,$4.99 / 1EA,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/109488/energizer-2430-lithium-battery,2021-04-23
705310,ostelin,Ostelin Calcium & Vitamin D3 Tablets,11.0,60 pack,$18.33 / 100EA,,,,Available,,5,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/705310/ostelin-calcium-vitamin-d3-tablets,2021-04-23
99965,la tosca,La Tosca Fresh Beef Ravioli,6.0,750g,$0.80 / 100G,,,,Available,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/99965/la-tosca-fresh-beef-ravioli,2021-04-23
158574,ethique,Ethique Aqua In Shower Container Shower Container Aqua,,each,,,,,Unavailable,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/158574/ethique-aqua-in-shower-container-shower-container-aqua,2021-04-23
210007,masterfoods,Masterfoods Portuguese Chicken Seasoning,3.75,50g,$0.75 / 10G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/210007/masterfoods-portuguese-chicken-seasoning,2021-04-23
26641,macro,Macro Mixed Nuts,6.5,250g,$2.60 / 100G,,,,Available,,4.19354838709677,['Pantry'],https://www.woolworths.com.au/shop/productdetails/26641/macro-mixed-nuts,2021-04-23
206468,l'oreal,L'oreal Age Perfect Facial Wipes 25pk,7.0,each,$0.28 / 1EA,,,,Available,,4.83333333333333,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/206468/l-oreal-age-perfect-facial-wipes-25pk,2021-04-23
264004,dole,Dole Pineapple Crushed In Juice,1.6,227g,$7.05 / 1KG,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/264004/dole-pineapple-crushed-in-juice,2021-04-23
671543,in top company,In Top Company Cask Wine Rose,10.0,2l,,,1 for $9.00,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/671543/in-top-company-cask-wine-rose,2021-04-23
686545,macro,Macro Brewers Yeast,6.0,225g,$2.67 / 100G,,,,Available,,3.88888888888889,['Pantry'],https://www.woolworths.com.au/shop/productdetails/686545/macro-brewers-yeast,2021-04-23
308941,edenvale,Edenvale Non Alcoholic Wine Chardonnay,8.5,750ml,$11.33 / 1L,,,,Available,,0,"['Drinks', 'Liquor']",https://www.woolworths.com.au/shop/productdetails/308941/edenvale-non-alcoholic-wine-chardonnay,2021-04-23
127961,boon,Boon Snug Snack,,2 pack,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/127961/boon-snug-snack,2021-04-23
798424,wakachangi,Wakachangi Lager Bottle,,330ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/798424/wakachangi-lager-bottle,2021-04-23
425285,olsent,Olsent Led Gls Bc 9w 810lm Cw,,2 pack,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/425285/olsent-led-gls-bc-9w-810lm-cw,2021-04-23
231106,oscar orsen,Oscar Orsen Hair Brush Grooming,5.6,each,,,,,Available,,4,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/231106/oscar-orsen-hair-brush-grooming,2021-04-23
762184,rimmel,Rimmel Mascara Lash Accelerator Endless Black,9.0,each,$9.00 / 10ML,Specials,,,Available,,4,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/762184/rimmel-mascara-lash-accelerator-endless-black,2021-04-23
130008,hatchimals,Hatchimals Mini Pixies Assorted,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/130008/hatchimals-mini-pixies-assorted,2021-04-23
792568,philips,Philips Led Globe Warm White 806 Lumen Bc Base,8.0,each,$8.00 / 1EA,,Range was $10.00 26/06/2019,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/792568/philips-led-globe-warm-white-806-lumen-bc-base,2021-04-23
306623,nestle,Nestle Smarties Sharepack,4.6,11pk 140g,$3.29 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/306623/nestle-smarties-sharepack,2021-04-23
791560,kiwi,Kiwi Shoe Care Laces Black 75cm,2.0,each,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/791560/kiwi-shoe-care-laces-black-75cm,2021-04-23
36972,mortein,Mortein Diy Insect Control Bomb,12.0,3 pack,$4.00 / 1EA,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/36972/mortein-diy-insect-control-bomb,2021-04-23
500851,palmolive,Palmolive Foaming Liquid Hand Wash Soap Japanese Cherry Blossom,3.0,250ml,$1.20 / 100ML,Specials,,,Available,,4.6969696969697,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/500851/palmolive-foaming-liquid-hand-wash-soap-japanese-cherry-blossom,2021-04-23
249702,lindt,Lindt Lindor Chocolate Balls Assorted,6.0,125g bag,$4.80 / 100G,Specials,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/249702/lindt-lindor-chocolate-balls-assorted,2021-04-23
591709,kailis bros,Kailis Bros Premium Salmon Fillet,,450g,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/591709/kailis-bros-premium-salmon-fillet,2021-04-23
85137,herbal essences,Herbal Essences Bio Renew Golden Moringa Oil Conditioner,9.0,600ml,$1.50 / 100ML,Specials,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/85137/herbal-essences-bio-renew-golden-moringa-oil-conditioner,2021-04-23
277130,oral-b,Oral-b Electric Toothbrush Flossaction Heads,16.75,2 pack,$8.38 / 1EA,,Range was $16.99 31/10/16,,Available,,4.54545454545455,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/277130/oral-b-electric-toothbrush-flossaction-heads,2021-04-23
96328,peters,Peters Frosty Fruits Tropical,7.0,8 pack,$1.17 / 100ML,,,,Available,,4.70212765957447,['Freezer'],https://www.woolworths.com.au/shop/productdetails/96328/peters-frosty-fruits-tropical,2021-04-23
232632,clairol,Clairol Nice N Easy Root Touch-up 4 Dark Brown,13.0,each,,,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/232632/clairol-nice-n-easy-root-touch-up-4-dark-brown,2021-04-23
703584,passage to,Passage To Asia Honey & Soy Chicken Stir Fry Sauce,3.0,200g,$1.50 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/703584/passage-to-asia-honey-soy-chicken-stir-fry-sauce,2021-04-23
45310,brownes,Brownes Full Cream Milk,,1l,,,,,Unavailable,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/45310/brownes-full-cream-milk,2021-04-23
370801,birds eye,Birds Eye Country Harvest Peas Corn & Capsicum,2.6,500g,$5.20 / 1KG,,,,Available,,4.7027027027027,['Freezer'],https://www.woolworths.com.au/shop/productdetails/370801/birds-eye-country-harvest-peas-corn-capsicum,2021-04-23
370940,sambucol,Sambucol Cough Syrups Cold & Flu Liquid,18.0,120ml,$15.00 / 100ML,,,,Available,,5,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/370940/sambucol-cough-syrups-cold-flu-liquid,2021-04-23
65685,the bar counter,The Bar Counter Good Fats Protein Bar Peanut Butter Caramel,2.5,40g,$6.25 / 100G,,,,Available,,5,['Pantry'],https://www.woolworths.com.au/shop/productdetails/65685/the-bar-counter-good-fats-protein-bar-peanut-butter-caramel,2021-04-23
13517,green gardener,Green Gardener Garden Hose Joiner,3.0,12mm 1pk,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/13517/green-gardener-garden-hose-joiner,2021-04-23
72638,woolworths,Woolworths Plantitude Green Curry Jackfruit With Rice,5.0,350g,$1.43 / 100G,,,,Available,,3.04054054054054,['Pantry'],https://www.woolworths.com.au/shop/productdetails/72638/woolworths-plantitude-green-curry-jackfruit-with-rice,2021-04-23
674705,macro,Macro Banana Flour,6.5,300g,$2.17 / 100G,,,,Available,,3.59731543624161,['Pantry'],https://www.woolworths.com.au/shop/productdetails/674705/macro-banana-flour,2021-04-23
688826,cocobella,Cocobella Vanilla Yoghurt,6.0,500g,$1.20 / 100G,,,,Available,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/688826/cocobella-vanilla-yoghurt,2021-04-23
645586,podravka,Podravka Liver Paste,2.1,95g,$2.21 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/645586/podravka-liver-paste,2021-04-23
703771,sensodyne,Sensodyne Toothpaste Sensitive Teeth Pain Repair & Protect Fluoride,6.6,100g,$6.60 / 100G,Specials,,,Available,,4.87,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/703771/sensodyne-toothpaste-sensitive-teeth-pain-repair-protect-fluoride,2021-04-23
302987,listerine,Listerine Smart Rinse Mouthwash For Kids Berry,7.0,500ml,$1.40 / 100ML,,Range was $7.50 28/08/2017,,Available,,4.64285714285714,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/302987/listerine-smart-rinse-mouthwash-for-kids-berry,2021-04-23
80833,pain away,Pain Away Arthritis Pain Relief Cream,18.4,125g,$14.72 / 100G,Specials,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/80833/pain-away-arthritis-pain-relief-cream,2021-04-23
248013,nivea,Nivea Men Moisturising Shaving Gel With Aloe Vera,6.0,200ml,$3.00 / 100ML,,,,Available,,4.33333333333333,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/248013/nivea-men-moisturising-shaving-gel-with-aloe-vera,2021-04-23
128898,praise,Praise Traditional Creamy Mayonnaise,3.0,365g,$0.82 / 100G,Specials,,,Available,,0,"['Lunch Box', 'Pantry']",https://www.woolworths.com.au/shop/productdetails/128898/praise-traditional-creamy-mayonnaise,2021-04-23
199682,canon foods,Canon Foods Sweet Chilli Tenders,,440g,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/199682/canon-foods-sweet-chilli-tenders,2021-04-23
953816,barista bros,Barista Bros Double Expresso,3.2,500ml,$6.40 / 1L,,,,Available,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/953816/barista-bros-double-expresso,2021-04-23
868688,mud,Mud Cc Cream 002 Medium To Dark,,40ml,,,,,Unavailable,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/868688/mud-cc-cream-002-medium-to-dark,2021-04-23
890647,canon,Canon Printer Ink Cli651x Cyan,25.2,each,,Specials,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/890647/canon-printer-ink-cli651x-cyan,2021-04-23
141892,dermaveen,Dermaveen Extra Hydration Intensive Moisturising Lotion,11.2,500ml,$2.24 / 100ML,Specials,,,Available,,0,[],https://www.woolworths.com.au/shop/productdetails/141892/dermaveen-extra-hydration-intensive-moisturising-lotion,2021-04-23
684423,refresh,Refresh Your Car Paper Fresh Strawberry Cool Lemonade,6.0,2 pack,$3.00 / 1EA,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/684423/refresh-your-car-paper-fresh-strawberry-cool-lemonade,2021-04-23
312213,farmers union,Farmers Union Natural Greek Style Yogurt,2.3,200g,$1.15 / 100G,,,,Available,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/312213/farmers-union-natural-greek-style-yogurt,2021-04-23
23778,mainland,Mainland Vintage Cheddar Block,5.5,200g,$27.50 / 1KG,,,,Available,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/23778/mainland-vintage-cheddar-block,2021-04-23
133629,fibre cycle,Fibre Cycle Back 2 Nature Small Animal Bedding,7.0,10l,$0.70 / 1L,Specials,,,Available,,0,['Pet'],https://www.woolworths.com.au/shop/productdetails/133629/fibre-cycle-back-2-nature-small-animal-bedding,2021-04-23
842627,fussy cat,Fussy Cat Grain Free Cat Food Beef & Kangaroo With Sweet Potato,1.19,85g,$1.40 / 100G,,5 for $5.00 $1.18/100G,,Available,,0,['Pet'],https://www.woolworths.com.au/shop/productdetails/842627/fussy-cat-grain-free-cat-food-beef-kangaroo-with-sweet-potato,2021-04-23
94173,great temptations,Great Temptations Gluten Free Orange & Poppy Seed Muffins,5.0,4 pack,$2.78 / 100G,,,,Available,,0,['Bakery'],https://www.woolworths.com.au/shop/productdetails/94173/great-temptations-gluten-free-orange-poppy-seed-muffins,2021-04-23
98007,always discreet,Always Discreet Maxi Night For Bladder Leaks,4.8,6 pack,$0.80 / 1EA,Specials,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/98007/always-discreet-maxi-night-for-bladder-leaks,2021-04-23
296914,woolworths,Woolworths Sweet Chilli Sauce,1.5,280ml,$0.54 / 100ML,,,,Available,,4.15847310584153,['Pantry'],https://www.woolworths.com.au/shop/productdetails/296914/woolworths-sweet-chilli-sauce,2021-04-23
42729,evian,Evian Spring Still Water,2.1,330ml,$6.36 / 1L,,,,Available,,0,"['Drinks', 'Lunch Box']",https://www.woolworths.com.au/shop/productdetails/42729/evian-spring-still-water,2021-04-23
957610,woolworths,Woolworths Lamington Fingers,2.5,18 pack,$0.71 / 100G,,,,Available,,4.55451713395639,"['Lunch Box', 'Bakery']",https://www.woolworths.com.au/shop/productdetails/957610/woolworths-lamington-fingers,2021-04-23
771059,golden circle,Golden Circle Beetroot Whole Baby,3.0,440g,$6.82 / 1KG,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/771059/golden-circle-beetroot-whole-baby,2021-04-23
776101,sunshack,Sunshack Apple & Passionfruit Cider Bottle,,500ml single,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/776101/sunshack-apple-passionfruit-cider-bottle,2021-04-23
699046,oreo,Oreo Ice Cream Cone,5.0,4 pack,$1.05 / 100ML,Specials,,,Available,,4.33333333333333,['Freezer'],https://www.woolworths.com.au/shop/productdetails/699046/oreo-ice-cream-cone,2021-04-23
757246,hot wheels,Hot Wheels Monster Trucks 1:64,5.0,each,,Specials,Designs may vary,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/757246/hot-wheels-monster-trucks-1-64,2021-04-23
347787,cakemark,Cakemark Cookies Coconut Macaroons,3.15,6pk 200g,$1.58 / 100G,,,,Available,,0,['Bakery'],https://www.woolworths.com.au/shop/productdetails/347787/cakemark-cookies-coconut-macaroons,2021-04-23
44934,vaalia,Vaalia Low Fat French Vanilla Yoghurt,4.3,4x150g,$0.72 / 100G,,,,Available,,0,"['Dairy, Eggs & Fridge', 'Lunch Box']",https://www.woolworths.com.au/shop/productdetails/44934/vaalia-low-fat-french-vanilla-yoghurt,2021-04-23
59265,masterfoods,Masterfoods Parsley Flakes,1.8,4g,$4.50 / 10G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/59265/masterfoods-parsley-flakes,2021-04-23
133363,,Clip Top Preserving Jar,,500ml,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/133363/clip-top-preserving-jar,2021-04-23
603306,bonds,Bonds Stretchies Bib One Size,9.0,each,$9.00 / 1EA,Specials,Designs may vary,,Available,,0,['Baby'],https://www.woolworths.com.au/shop/productdetails/603306/bonds-stretchies-bib-one-size,2021-04-23
771880,thankyou.,Thankyou. Hand Wash - Botanical Patchouli & Vanilla,7.5,500ml,$1.50 / 100ML,,,,Available,,4.41666666666667,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/771880/thankyou-hand-wash-botanical-patchouli-vanilla,2021-04-23
676869,hart & soul,Hart & Soul All Natural Three Bean Soup,4.0,400g,$1.00 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/676869/hart-soul-all-natural-three-bean-soup,2021-04-23
409977,skin republic,Skin Republic Collagen Hydro Under Eye Patch,10.0,each,$10.00 / 1EA,,,,Available,,3.5,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/409977/skin-republic-collagen-hydro-under-eye-patch,2021-04-23
368724,woolworths,Woolworths Almonds Natural,6.0,225g,$26.67 / 1KG,,2 for $10.00,,Available,,4.56,['Pantry'],https://www.woolworths.com.au/shop/productdetails/368724/woolworths-almonds-natural,2021-04-23
948517,hershey's,Hershey's Caramel Syrup,5.0,623g,$0.80 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/948517/hershey-s-caramel-syrup,2021-04-23
157276,weis,Weis Mango Bar,,70ml,,,,,Unavailable,,0,['Freezer'],https://www.woolworths.com.au/shop/productdetails/157276/weis-mango-bar,2021-04-23
83611,sa gourmet food co,Sa Gourmet Food Co Creamy Chicken & Sweet Corn Soup,2.7,430g,$0.63 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/83611/sa-gourmet-food-co-creamy-chicken-sweet-corn-soup,2021-04-23
795126,help@hand,Help@hand Dry Cough Syrup Honey And Lemon,6.5,200ml,$3.25 / 100ML,,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/795126/help-hand-dry-cough-syrup-honey-and-lemon,2021-04-23
486414,sunsilk,Sunsilk Shampoo Detox For Men,,350ml,,,,,Unavailable,,4.85714285714286,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/486414/sunsilk-shampoo-detox-for-men,2021-04-23
802803,magic,Magic Stain Remover,8.0,250ml,$32.00 / 1L,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/802803/magic-stain-remover,2021-04-23
699575,the kraken,The Kraken Black Spiced Rum,83.0,1l,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/699575/the-kraken-black-spiced-rum,2021-04-23
822758,fanta,Fanta No Sugar,7.2,200ml x8 pack,$4.50 / 1L,,Range was $9.50 23/04/2018,,Available,,0,['Drinks'],https://www.woolworths.com.au/shop/productdetails/822758/fanta-no-sugar,2021-04-23
576394,colgate,Colgate Pro Clinical 360 Degrees Soft Brush Heads Refill White,13.75,2 pack,$6.88 / 1EA,,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/576394/colgate-pro-clinical-360-degrees-soft-brush-heads-refill-white,2021-04-23
227516,tresemme,Tresemme Professional Hair Shampoo Colour Revitalise,7.0,900ml,$0.78 / 100ML,,Range was $10.50 13/02/2017,,Available,,4.5,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/227516/tresemme-professional-hair-shampoo-colour-revitalise,2021-04-23
147940,nestle,Nestle Kit Kat Ice Cream Sticks,4.25,4 pack,$1.18 / 100ML,Specials,,,Available,New,0,['Freezer'],https://www.woolworths.com.au/shop/productdetails/147940/nestle-kit-kat-ice-cream-sticks,2021-04-23
291188,rafferty's garden,"Rafferty's Garden Food 4 Months+ Pumpkin, Apple & Sweetcorn",1.65,120g,$1.38 / 100G,,Range was $2.00 16/06/2016,,Available,,0,['Baby'],https://www.woolworths.com.au/shop/productdetails/291188/rafferty-s-garden-food-4-months-pumpkin-apple-sweetcorn,2021-04-23
124749,spirax,Spirax Platinum Stitch Journal 210x120mm 96 Pages Assorted,10.0,each,,,Designs may vary,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/124749/spirax-platinum-stitch-journal-210x120mm-96-pages-assorted,2021-04-23
149997,my soda,My Soda Smooth Shampoo,10.0,350ml,$2.86 / 100ML,,,,Available,New,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/149997/my-soda-smooth-shampoo,2021-04-23
764968,,Lamb Leg Half Roast,23.13,900g - 1.85kg,$12.50 / 1KG,Specials,,,Available,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/764968/lamb-leg-half-roast,2021-04-23
866197,vs sassoon,Vs Sassoon For Men The Essential Cut Hair Clipping Kit,35.0,each,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/866197/vs-sassoon-for-men-the-essential-cut-hair-clipping-kit,2021-04-23
757669,devil's corner,Devil's Corner Nv Cuvee,25.0,750ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/757669/devil-s-corner-nv-cuvee,2021-04-23
306971,fountain,Fountain Barbecue Sauce Squeeze,2.0,500ml,$0.40 / 100ML,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/306971/fountain-barbecue-sauce-squeeze,2021-04-23
124266,fleurieu,Fleurieu Pouring Cream,,300ml,,,,,Unavailable,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/124266/fleurieu-pouring-cream,2021-04-23
78421,leeuwin estate,Leeuwin Estate Classic Dry White Varietal,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/78421/leeuwin-estate-classic-dry-white-varietal,2021-04-23
71596,loacker,Loacker Gardena Chocolate Milk Chocolate Coated Wafers,0.95,200g,$0.48 / 100G,Specials,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/71596/loacker-gardena-chocolate-milk-chocolate-coated-wafers,2021-04-23
226829,energizer,Energizer Button Batteries Cr2032,6.0,2 pack,$3.00 / 1EA,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/226829/energizer-button-batteries-cr2032,2021-04-23
122978,first press,First Press Iced Coffee Oat Milk Double Shot,4.0,350ml,$11.43 / 1L,,,,Available,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/122978/first-press-iced-coffee-oat-milk-double-shot,2021-04-23
725362,little wishes,Little Wishes Silicone Teats Fast Flow,1.75,2 pack,$1.75 / 1EA,Specials,,,Available,,0,['Baby'],https://www.woolworths.com.au/shop/productdetails/725362/little-wishes-silicone-teats-fast-flow,2021-04-23
36067,calidad,Calidad Hp Printer Ink 61 Xl Tri-colour,38.0,each,,,,,Available,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/36067/calidad-hp-printer-ink-61-xl-tri-colour,2021-04-23
213198,paul newman's,Paul Newman's Dressings Creamy Caesar,4.0,250ml,$1.60 / 100ML,,Range was $4.40 21/08/2017,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/213198/paul-newman-s-dressings-creamy-caesar,2021-04-23
99709,mazzetti,Mazzetti Balsamic Vinegar Of Modena,,500ml,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/99709/mazzetti-balsamic-vinegar-of-modena,2021-04-23
